nom_me,cartodb_id,data,id,d1_011,d1_010,d1_009,d1_008,d1_007,d1_006,d1_043,d1_035,d1_024,d1_023,d1_017,d1_016,d1_012,d1_005,d1_004,d1_003,ba_001,d1_002,d1_001,ba_002,ins020,ins015,p1_001,p3_006,p3_005,p3_004,p3_003,p3_002,p13_208,p13_207,p13_206,p13_205,p13_204,p13_203,p13_202,p13_201,p13_039,p13_038,p13_037,p13_036,p13_035,p13_022,p12_001,p11_001,p3_001,cod_mu,cod_rm,cod_mi,cod_me,cod_uf,cod_gr,nom_mu,nom_rm,nom_mi,codap,nom_uf,nom_gr,ba_003,mt008,mt007,mt006,ren105,ren104,ren103,ren102,ren101,ren016,ren004,ren003,ren002,ins037,ins032,ins002,ins001,re050,re047,re046,re104,re103,re102,re038,re101,re036,re032,re031,re030,re029,re028,re027,de024,de023,de020,p3_205,p3_204,p3_203,p3_202,p3_201,t_env,p13_222,p13_221,p13_220,p13_219,p13_218,p13_217,p13_216,p13_215,p13_214,p13_213,p13_212,p13_211,p13_210,p13_209,area
METROPOLITANA DE SAO PAULO,446,171,530097,42,259,267,973,535,2620,4688,4596,4654,3,1650,4693,3745,486,22,4161,4698,4698,4723,15962,-999999,-999999,13829,22,5481,122,807,9555,128,721,2062,4766,3479,894,1183,1324,236,256,245,230,242,221,8084,7908,15992,3528502,20,35058,3515,35,3,MAIRIPORA,RM SAO PAULO,FRANCO DA ROCHA,3528502003000,SAO PAULO,REGIAO SUDESTE,3.4,92.86,62.82,7.14,-999.99,-999.99,3.78,38.45,34.49,22.09,4.05,1.2,2064.81,-999.99,-999.99,6.96,6.85,-999.99,-999.99,-999.99,12.35,-999.99,12.47,26.1,-999.99,-999.99,-999.99,28.05,55.06,-999.99,-999.99,9.45,2.95,21.42,14.14,0.14,34.27,0.76,5.05,59.75,5.31,0.8,4.51,12.89,29.8,21.75,5.59,7.4,8.28,1.48,1.6,1.53,1.44,1.51,1.38,28.273518
METROPOLITANA DE SAO PAULO,447,91,258240,91,675,90,1293,1134,8547,11804,11367,11786,21,4513,11809,11193,864,2,10963,11830,11830,11943,41743,794,-999999,34625,42,21625,201,3854,16125,181,1159,4667,11418,9522,2597,3784,4163,770,744,713,720,706,718,20844,21018,41862,3516309,20,35058,3515,35,3,FRANCISCO MORATO,RM SAO PAULO,FRANCO DA ROCHA,3516309003010,SAO PAULO,REGIAO SUDESTE,3.53,88.09,51.91,11.91,-999.99,-999.99,-999.99,21.57,35.96,41.04,2.6,0.75,1327.96,28.1,-999.99,5.38,5.54,3.08,-999.99,-999.99,14.63,2.67,13.56,30.85,-999.99,1.15,2.07,32.92,42.64,-999.99,-999.99,19.1,5.61,32.47,14.38,0.1,51.66,0.48,9.21,38.52,3.2,0.43,2.77,11.15,27.28,22.75,6.2,9.04,9.94,1.84,1.78,1.7,1.72,1.69,1.72,25.632841
METROPOLITANA DE SAO PAULO,448,444,449474,316,689,39,2126,1822,6647,11637,11630,11517,7,9776,11632,11322,1264,35,10233,11639,11639,11962,41922,459,-999999,36318,35,14263,263,4438,23251,467,1800,5207,12350,9285,2251,3218,3742,718,652,667,661,611,621,22106,20144,42250,3550308,20,35061,3515,35,3,SAO PAULO,RM SAO PAULO,SAO PAULO,3550308005140,SAO PAULO,REGIAO SUDESTE,3.6,90.7,61.8,9.3,-999.99,1.46,4.06,36.86,35.24,21.41,4.2,1.2,2142.97,17.33,-999.99,6.98,7.02,5.61,-999.99,3.29,15.69,2.58,6.25,24.52,1.96,-999.99,2.45,26.97,53.9,-999.99,-999.99,8.68,4.41,24.41,8.25,0.08,33.76,0.62,10.5,55.03,5.37,1.11,4.26,12.32,29.23,21.98,5.33,7.62,8.86,1.7,1.54,1.58,1.56,1.45,1.47,3.511841
METROPOLITANA DE SAO PAULO,449,443,449404,319,659,25,3185,219,10666,15049,14861,15022,9,13794,15064,14890,914,212,13931,15073,15073,15079,54102,903,505,46271,75,23754,366,4429,25500,304,1829,5746,16581,12448,3191,4186,4760,860,922,874,853,779,791,27678,26446,54124,3550308,20,35061,3515,35,3,SAO PAULO,RM SAO PAULO,SAO PAULO,3550308005140,SAO PAULO,REGIAO SUDESTE,3.59,86.19,56.8,13.81,-999.99,-999.99,2.14,27.42,32.58,36.89,3.32,0.92,1691.18,25.1,6.27,5.53,5.65,6.01,-999.99,2.4,15.94,3.57,6.19,25.69,1.04,-999.99,1.85,27.54,54.08,-999.99,-999.99,9,6.65,29.12,8.51,0.14,43.89,0.68,8.18,47.11,3.94,0.56,3.38,10.62,30.64,23,5.9,7.73,8.79,1.59,1.7,1.61,1.58,1.44,1.46,2.219454
METROPOLITANA DE SAO PAULO,470,111,516046,55,553,24,1934,264,5688,8512,8513,8434,4,7504,8514,8503,217,29,8201,8518,8518,8533,28777,-999999,-999999,25317,24,10242,373,1768,16366,291,1465,3949,8598,6230,1559,1981,2353,392,415,431,373,379,381,14878,13919,28797,3518800,20,35059,3515,35,3,GUARULHOS,RM SAO PAULO,GUARULHOS,3518800005010,SAO PAULO,REGIAO SUDESTE,3.38,88.95,60.42,11.05,-999.99,3.03,5.51,36.12,33.58,21.37,4.68,1.39,2386.74,-999.99,-999.99,8.06,7.93,3.96,-999.99,2.67,14.34,2.37,11.03,27.75,-999.99,-999.99,2.35,30.1,49.91,-999.99,-999.99,12.63,2.92,24.46,7.92,0.08,35.57,1.3,6.14,56.83,6.1,1.01,5.09,13.71,29.86,21.63,5.41,6.88,8.17,1.36,1.44,1.5,1.3,1.32,1.32,1.668518
METROPOLITANA DE SAO PAULO,450,442,441731,46,448,49,3263,276,8330,12404,12407,12375,5,10864,12407,12389,152,163,12071,12419,12419,12544,41874,-999999,-999999,37733,47,12069,540,3021,26304,696,2820,6526,12551,8902,1903,2614,2931,540,522,514,486,500,476,22142,19857,41999,3550308,20,35061,3515,35,3,SAO PAULO,RM SAO PAULO,SAO PAULO,3550308005130,SAO PAULO,REGIAO SUDESTE,3.37,90.8,63.34,9.2,2.19,3.14,6.79,42.96,27.86,16.77,6.16,1.85,3139.95,-999.99,-999.99,7.13,7.51,3.32,-999.99,2.89,18.01,1.45,4.53,23.98,-999.99,-999.99,-999.99,24.86,60.74,-999.99,-999.99,7.51,1.51,18.03,4.71,0.11,28.74,1.29,7.19,62.63,8.37,1.66,6.71,15.54,29.88,21.2,4.53,6.22,6.98,1.29,1.24,1.22,1.16,1.19,1.13,4.256702
METROPOLITANA DE SAO PAULO,472,388,426758,24,604,71,2965,1107,9425,14196,14195,14161,0,13985,14196,14192,3734,99,10334,14196,14196,14212,43870,-999999,-999999,40188,28,6480,1020,1640,34728,1053,3907,7106,13982,8413,1612,2158,2619,495,543,536,486,498,488,23255,20641,43896,3550308,20,35061,3515,35,3,SAO PAULO,RM SAO PAULO,SAO PAULO,3550308005080,SAO PAULO,REGIAO SUDESTE,3.09,95.88,57.21,4.12,1.04,6.7,14.89,49.11,16.65,11.61,7.05,2.29,3597.24,-999.99,-999.99,7.98,8.52,5.46,1.71,8.64,18.31,-999.99,6.74,25.28,-999.99,-999.99,1.59,26.87,52.68,-999.99,-999.99,4.52,-999.99,11.39,4.31,0.06,14.76,2.32,3.74,79.11,11.3,2.4,8.9,16.19,31.85,19.17,3.67,4.92,5.97,1.13,1.24,1.22,1.11,1.13,1.11,2.654058
METROPOLITANA DE SAO PAULO,451,86,536025,134,840,43,2205,337,6924,10470,10451,10403,6,8916,10477,10448,255,82,10085,10483,10483,10523,36204,461,-999999,31687,48,13949,301,2599,19363,374,1620,4639,10715,8080,2015,2630,2918,554,535,549,556,517,558,18566,17694,36260,3515707,20,35062,3515,35,3,FERRAZ DE VASCONCELOS,RM SAO PAULO,MOGI DAS CRUZES,3515707003010,SAO PAULO,REGIAO SUDESTE,3.45,91.2,58.93,8.8,-999.99,1.73,3.89,37.19,30.57,26.23,4.48,1.3,2284.01,20.37,-999.99,7.26,7.23,5.44,-999.99,2.51,19.13,1.27,10.9,31.3,1.67,-999.99,2.87,34.16,45.93,-999.99,-999.99,10.94,3.56,25.31,11.56,0.13,38.47,0.83,7.17,53.4,5.5,1.03,4.47,12.79,29.55,22.28,5.56,7.25,8.05,1.53,1.48,1.51,1.53,1.43,1.54,3.896004
METROPOLITANA DE SAO PAULO,452,82,536210,56,423,20,610,304,2722,4122,4114,4100,8,3348,4127,4117,253,25,3835,4135,4135,4147,14685,-999999,-999999,12633,13,6696,73,1371,6598,62,460,1678,4407,3243,900,1232,1396,262,236,231,213,200,231,7536,7215,14751,3515707,20,35062,3515,35,3,FERRAZ DE VASCONCELOS,RM SAO PAULO,MOGI DAS CRUZES,3515707003000,SAO PAULO,REGIAO SUDESTE,3.55,90.26,61.6,9.74,-999.99,-999.99,-999.99,34.81,35.84,26.47,3.5,0.99,1784.73,-999.99,-999.99,6.5,6.52,3.85,-999.99,-999.99,17.73,-999.99,13.97,34.18,-999.99,-999.99,-999.99,35.46,43.25,-999.99,-999.99,14.92,4.63,32.79,9.69,0.09,45.39,0.49,9.29,44.73,3.54,0.42,3.12,11.38,29.88,21.98,6.1,8.35,9.46,1.78,1.6,1.57,1.44,1.36,1.57,1.389674
METROPOLITANA DE SAO PAULO,453,238,540668,116,375,48,551,668,2775,4518,4444,4490,7,3994,4526,4311,192,4,4334,4533,4533,4545,16263,-999999,-999999,14321,14,6715,84,1394,8072,91,537,2208,4740,3717,891,1287,1347,262,254,242,278,196,229,8258,8021,16279,3539806,20,35062,3515,35,3,POA,RM SAO PAULO,MOGI DAS CRUZES,3539806003000,SAO PAULO,REGIAO SUDESTE,3.59,90.82,61.49,9.18,-999.99,-999.99,3.47,36.06,35.13,24.52,3.89,1.09,1986.3,-999.99,-999.99,6.83,7.48,6.39,-999.99,2.9,21.7,-999.99,9.55,33.5,-999.99,-999.99,3.75,37.25,40.07,-999.99,-999.99,12.65,3.75,27.65,11.99,0.09,41.25,0.52,8.56,49.59,3.86,0.56,3.3,13.56,29.12,22.83,5.47,7.91,8.27,1.61,1.56,1.49,1.71,1.2,1.41,3.218026
METROPOLITANA DE SAO PAULO,454,84,535938,40,252,9,957,108,3241,4604,4586,4595,3,3922,4604,4573,313,4,4286,4607,4607,4608,16266,-999999,-999999,13763,16,7217,50,1424,7545,68,485,1845,4742,3811,980,1340,1447,263,262,244,266,264,253,8330,7940,16270,3515707,20,35062,3515,35,3,FERRAZ DE VASCONCELOS,RM SAO PAULO,MOGI DAS CRUZES,3515707003010,SAO PAULO,REGIAO SUDESTE,3.53,88.49,64.51,11.51,-999.99,-999.99,2.84,36.88,37.44,22.07,3.86,1.09,1966.41,-999.99,-999.99,6.19,6.44,5.6,-999.99,-999.99,12.6,3.52,14.82,30.95,-999.99,-999.99,-999.99,32.76,41.32,-999.99,-999.99,18.1,5.98,33.12,13.55,0.1,44.36,0.31,8.75,46.37,3.4,0.42,2.98,11.34,29.15,23.42,6.02,8.24,8.89,1.62,1.61,1.5,1.63,1.62,1.56,1.1054
METROPOLITANA DE SAO PAULO,456,107,449657,168,855,73,2808,831,10037,14770,14759,14541,3,13093,14769,14754,2619,185,11752,14772,14772,15032,48190,-999999,-999999,43927,33,9450,932,2398,34749,966,3835,7698,14500,9596,1978,2745,3367,636,669,662,588,623,635,25816,22682,48498,3518800,20,35059,3515,35,3,GUARULHOS,RM SAO PAULO,GUARULHOS,3518800005010,SAO PAULO,REGIAO SUDESTE,3.26,94.12,61.91,5.88,4.79,11.99,11.98,39.51,15.65,15.46,10.69,3.34,5449.51,-999.99,-999.99,7.75,8.94,4.25,-999.99,7.83,13.02,1.07,4.88,18.97,1.52,0.99,2.51,21.48,58.08,-999.99,-999.99,6.92,3.25,17.65,8.25,0.07,19.49,1.92,4.94,71.65,9.9,1.99,7.91,15.87,29.9,19.79,4.08,5.66,6.94,1.31,1.38,1.37,1.21,1.28,1.31,4.429524
METROPOLITANA DE SAO PAULO,628,446,471397,55,360,16,1372,3050,3958,8811,8798,8761,0,8447,8811,8805,4148,6,4612,8811,8811,8817,28697,-999999,-999999,25820,22,9459,372,2239,16616,260,1464,4388,8994,6228,1385,1847,1995,404,374,358,352,339,320,15357,13351,28708,3550308,20,35061,3515,35,3,SAO PAULO,RM SAO PAULO,SAO PAULO,3550308005140,SAO PAULO,REGIAO SUDESTE,3.26,90.81,59.89,9.19,-999.99,1.82,7.72,45.82,26.97,17.42,4.91,1.51,2504.33,-999.99,-999.99,7.49,7.79,3.9,-999.99,3.84,15.35,-999.99,8.42,24.71,-999.99,-999.99,2.27,26.98,55.27,-999.99,-999.99,9.85,1.77,18.91,4.6,0.08,32.95,1.3,7.8,57.88,6.01,0.91,5.1,15.28,31.33,21.69,4.82,6.43,6.95,1.41,1.3,1.25,1.23,1.18,1.11,1.614543
METROPOLITANA DE SAO PAULO,457,110,436312,201,711,49,3217,721,7635,12528,12449,12426,6,11440,12528,12317,1756,267,10436,12534,12534,12573,39106,-999999,-999999,35183,45,10258,527,2163,26225,803,2929,5893,12038,8067,1644,2200,2670,541,537,464,499,488,445,20510,18708,39218,3518800,20,35059,3515,35,3,GUARULHOS,RM SAO PAULO,GUARULHOS,3518800005010,SAO PAULO,REGIAO SUDESTE,3.12,94.82,60.14,5.18,1.85,6.53,11.17,43.57,21.06,15.56,6.73,2.17,3434.14,-999.99,-999.99,8.42,8.69,2.5,-999.99,5.01,15.4,-999.99,4.07,20.5,-999.99,-999.99,1.2,21.7,63.26,-999.99,-999.99,6.21,4.51,20.88,9.74,0.11,26.16,1.34,5.52,66.87,9.52,2.05,7.47,15.03,30.7,20.57,4.19,5.61,6.81,1.38,1.37,1.18,1.27,1.24,1.13,5.682943
METROPOLITANA DE SAO PAULO,458,378,436009,39,481,70,4321,1284,9730,15924,15898,15875,2,15113,15923,15916,2521,280,13083,15925,15925,16353,51917,-999999,-999999,47194,40,11802,768,3398,36351,1238,4574,8710,15391,10694,2082,2799,3267,623,672,578,593,567,571,27801,24558,52359,3550308,20,35061,3515,35,3,SAO PAULO,RM SAO PAULO,SAO PAULO,3550308005070,SAO PAULO,REGIAO SUDESTE,3.26,94.43,56.9,5.57,1.11,5.35,11.61,44.55,19.82,16.75,6.45,2.03,3288.85,-999.99,-999.99,7.47,8.38,4.66,1.48,7.11,13.14,1.02,3.34,17.49,2.56,-999.99,3.27,20.76,57.83,1.09,-999.99,6.89,2.08,17.64,5.43,0.08,22.54,1.47,6.49,69.43,11.1,2.36,8.74,16.64,29.4,20.42,3.98,5.35,6.24,1.19,1.28,1.1,1.13,1.08,1.09,4.010287
METROPOLITANA DE SAO PAULO,459,106,454321,26,897,69,2885,881,7949,12689,12679,12467,1,11548,12706,12595,144,16,12314,12707,12707,12724,43564,-999999,-999999,38669,26,13890,332,2623,26718,306,1776,6122,13722,9590,2129,2892,3356,616,620,610,635,579,636,22356,21233,43589,3518800,20,35059,3515,35,3,GUARULHOS,RM SAO PAULO,GUARULHOS,3518800005010,SAO PAULO,REGIAO SUDESTE,3.43,92.98,65.69,7.02,1.04,3.06,6.79,50.9,22.8,15.38,5.81,1.7,2960.96,-999.99,-999.99,6.94,7.82,3.68,-999.99,3.78,17.95,1.09,8.94,27.98,2.03,-999.99,2.42,30.41,52.75,-999.99,-999.99,8.7,4.74,26.88,9.49,0.06,31.87,0.76,6.02,61.3,4.78,0.7,4.07,14.04,31.48,22,4.88,6.63,7.7,1.41,1.42,1.4,1.46,1.33,1.46,5.524659
METROPOLITANA DE SAO PAULO,527,385,426969,97,547,72,3151,1042,8880,13784,13786,13615,2,13582,13787,13782,4944,196,8485,13789,13789,13944,41606,-999999,-999999,38827,48,5347,2097,1510,32763,1327,4073,7180,13112,7676,1601,2077,2223,420,416,403,411,401,445,22364,19401,41765,3550308,20,35061,3515,35,3,SAO PAULO,RM SAO PAULO,SAO PAULO,3550308005080,SAO PAULO,REGIAO SUDESTE,3.02,94.09,63.43,5.91,4.99,12.28,19.38,43.2,12.04,7.76,10.77,3.61,5490.42,-999.99,-999.99,9.19,10.14,5.59,2.02,9.36,11.57,-999.99,1.25,12.94,1.31,-999.99,1.96,14.9,61.51,1.95,-999.99,4.5,1.83,12.24,5.35,0.11,12.8,5.02,3.62,78.45,12.93,3.18,9.75,17.19,31.39,18.38,3.83,4.97,5.32,1.01,1,0.96,0.98,0.96,1.07,3.420785
METROPOLITANA DE SAO PAULO,460,105,454169,141,575,44,2726,805,8110,12397,12400,12304,4,11492,12397,12354,1744,414,10156,12401,12401,13029,40205,-999999,-999999,36229,24,11329,713,2208,26574,549,2836,6346,12704,8484,1852,2408,2651,505,531,481,482,526,493,21270,19578,40848,3518800,20,35059,3515,35,3,GUARULHOS,RM SAO PAULO,GUARULHOS,3518800005010,SAO PAULO,REGIAO SUDESTE,3.24,93.09,62.24,6.91,2.17,5.69,12.7,43.68,22.19,12.06,6.69,2.17,3411.15,-999.99,-999.99,8.59,8.92,6.45,-999.99,3.55,12.18,1.44,8.23,21.85,1.84,2,3.85,25.7,55.31,-999.99,-999.99,8.23,2.17,23.54,7.4,0.06,27.73,1.75,5.41,65.06,8.29,1.34,6.94,15.54,31.1,20.77,4.53,5.9,6.49,1.24,1.3,1.18,1.18,1.29,1.21,3.13096
METROPOLITANA DE SAO PAULO,531,382,436159,28,472,59,3590,809,8408,13364,13362,13348,7,13264,13359,13362,2775,332,10251,13366,13366,13505,39571,-999999,-999999,36884,48,5854,808,1879,31125,1239,3859,7004,12249,7647,1340,1837,2161,384,413,403,367,411,400,21481,18233,39714,3550308,20,35061,3515,35,3,SAO PAULO,RM SAO PAULO,SAO PAULO,3550308005070,SAO PAULO,REGIAO SUDESTE,2.96,94.89,65.92,5.11,2.51,7.32,15.81,49.88,16.38,7.78,8.01,2.74,4086.71,-999.99,-999.99,9.04,10.01,3.86,-999.99,10.01,9,-999.99,4.3,14.03,-999.99,1.14,1.8,15.83,62.8,-999.99,-999.99,5.64,1.95,13.59,5.76,0.12,14.74,2.03,4.73,78.37,12.84,3.12,9.72,17.64,30.84,19.26,3.37,4.63,5.44,0.97,1.04,1.01,0.92,1.03,1.01,3.196141
METROPOLITANA DE SAO PAULO,461,99,475742,61,434,126,3272,1422,10068,15378,15378,15329,6,15113,15377,15362,8416,135,6798,15383,15383,15466,44761,-999999,-999999,41555,39,6969,1979,1453,34427,898,3400,7889,14711,8438,1788,2312,2505,503,482,470,450,508,513,23885,20982,44867,3518800,20,35059,3515,35,3,GUARULHOS,RM SAO PAULO,GUARULHOS,3518800005000,SAO PAULO,REGIAO SUDESTE,2.91,95.14,64.85,4.86,6.7,17.18,20.95,39.26,8.67,7.04,12.05,4.17,6143.23,-999.99,-999.99,10.59,11.09,4.92,-999.99,8.14,12.32,1.11,2.35,15.78,1.04,1.16,2.2,17.98,60.49,-999.99,-999.99,6.85,1.33,17.65,9.72,0.09,15.53,4.41,3.24,76.73,9.58,2,7.58,17.58,32.79,18.81,3.99,5.15,5.58,1.12,1.07,1.05,1,1.13,1.14,5.774103
METROPOLITANA DE SAO PAULO,611,223,172590,52,969,26,2033,185,5352,8597,8609,8521,3,7068,8614,8599,362,110,8080,8617,8617,8620,29853,-999999,-999999,25026,16,12692,205,1911,14036,190,1076,3403,8752,7118,1714,2144,2520,480,505,508,454,484,511,15389,14470,29859,3534401,20,35057,3515,35,3,OSASCO,RM SAO PAULO,OSASCO,3534401005010,SAO PAULO,REGIAO SUDESTE,3.46,90.08,58.25,9.92,-999.99,-999.99,3.06,33.47,29.4,33.5,3.39,0.98,1728.74,-999.99,-999.99,5.86,6.27,3.15,-999.99,-999.99,14.85,1.94,8.88,25.67,-999.99,-999.99,-999.99,26.96,53.83,-999.99,-999.99,13.96,4.81,25.84,8.41,0.05,42.51,0.69,6.4,47.01,4.24,0.64,3.6,11.4,29.31,23.84,5.74,7.18,8.44,1.61,1.69,1.7,1.52,1.62,1.71,1.370508
METROPOLITANA DE SAO PAULO,462,109,441462,109,544,76,2967,1975,6942,12608,12610,12530,1,11504,12612,12605,4754,89,7692,12613,12613,12698,37246,-999999,-999999,34334,18,7738,1068,1524,26984,747,2702,6306,11871,7557,1535,2013,2202,380,391,401,436,397,394,19914,17418,37332,3518800,20,35059,3515,35,3,GUARULHOS,RM SAO PAULO,GUARULHOS,3518800005010,SAO PAULO,REGIAO SUDESTE,2.95,93.03,62.44,6.97,3.68,8.05,16.06,43.13,17.4,11.45,8.23,2.81,4198.22,-999.99,-999.99,9.88,10.09,2.85,-999.99,8.32,11.38,-999.99,5.95,18.06,2.03,-999.99,3.05,21.11,59.33,-999.99,-999.99,6.63,1.94,19.55,8.64,0.05,20.73,2.86,4.08,72.28,9.24,2,7.24,16.89,31.8,20.24,4.11,5.39,5.9,1.02,1.05,1.07,1.17,1.06,1.06,3.392362
METROPOLITANA DE SAO PAULO,505,564,540827,54,432,17,1264,2212,5217,9184,9190,9167,6,8222,9190,9170,2554,156,6477,9196,9196,9196,32051,-999999,-999999,27463,27,15486,125,2873,13540,184,1181,3604,9635,6962,1941,2627,2849,561,556,495,503,483,470,16804,15247,32051,3550308,20,35061,3515,35,3,SAO PAULO,RM SAO PAULO,SAO PAULO,3550308005260,SAO PAULO,REGIAO SUDESTE,3.49,87.75,60.96,12.25,-999.99,-999.99,1.64,29.32,36.66,32.03,3.16,0.91,1610.94,-999.99,-999.99,6.32,6.67,3.65,-999.99,1.46,16.89,1.94,15,33.84,-999.99,-999.99,-999.99,35.09,49.29,-999.99,-999.99,10.47,2.7,26.11,6.77,0.08,48.32,0.39,8.96,42.25,4.26,0.57,3.68,11.24,30.06,21.72,6.06,8.2,8.89,1.75,1.73,1.54,1.57,1.51,1.47,1.374712
METROPOLITANA DE SAO PAULO,463,104,454241,126,437,35,1795,556,5696,8637,8618,7918,8,7899,8637,8586,1968,101,5860,8645,8645,8647,28727,-999999,-999999,25125,62,10164,234,1789,16460,183,1082,3494,9418,6090,1432,2043,2386,485,401,414,445,422,438,14809,13924,28733,3518800,20,35059,3515,35,3,GUARULHOS,RM SAO PAULO,GUARULHOS,3518800005010,SAO PAULO,REGIAO SUDESTE,3.32,90.4,64.59,9.6,-999.99,3.54,6.64,41.92,27.84,18.67,5.49,1.65,2800.78,-999.99,-999.99,7.84,8.13,2.77,-999.99,4.14,14.17,2.62,10.5,27.28,-999.99,1.69,2.78,30.06,50,-999.99,-999.99,11.73,2.16,23.5,11.09,0.22,35.37,0.81,6.23,57.29,4.4,0.64,3.77,12.16,32.78,21.2,4.98,7.11,8.3,1.69,1.4,1.44,1.55,1.47,1.52,2.766146
METROPOLITANA DE SAO PAULO,473,461,458207,239,540,90,2722,851,8984,13425,13426,13328,7,13282,13419,13394,1290,14,12038,13426,13426,13446,43656,-999999,-999999,39551,19,9201,884,2401,31187,833,3722,7091,13232,8555,1836,2547,2831,520,564,515,456,493,497,22845,20847,43692,3550308,20,35061,3515,35,3,SAO PAULO,RM SAO PAULO,SAO PAULO,3550308005150,SAO PAULO,REGIAO SUDESTE,3.25,90.97,55.82,9.03,2.04,3.22,8.21,43.9,21.65,20.99,7.17,2.21,3656.68,-999.99,-999.99,7.53,7.86,4.33,1.09,6.23,18.95,-999.99,5.93,25.84,1.08,1.22,2.3,28.14,55.27,-999.99,-999.99,4.3,1.25,14.47,4.93,0.04,21.06,2.02,5.5,71.38,10.43,1.91,8.52,16.23,30.28,19.58,4.2,5.83,6.48,1.19,1.29,1.18,1.04,1.13,1.14,2.825689
METROPOLITANA DE SAO PAULO,464,103,510579,186,931,37,3027,541,7432,12153,12152,11990,11,11685,12143,12054,1969,61,9978,12154,12154,12194,39096,-999999,-999999,34899,49,12958,375,2485,23270,326,1972,5637,12312,8382,1967,2484,2891,565,506,540,557,501,509,20463,18686,39149,3518800,20,35059,3515,35,3,GUARULHOS,RM SAO PAULO,GUARULHOS,3518800005010,SAO PAULO,REGIAO SUDESTE,3.22,91.81,63.67,8.19,-999.99,3.32,7.35,45.65,25.54,17.51,5.26,1.64,2682.82,-999.99,-999.99,8.31,8.32,4.16,-999.99,4.55,18.3,-999.99,9.39,28.03,1.88,1.31,3.18,31.21,51.84,-999.99,-999.99,7.17,2.92,21.02,8.04,0.13,33.1,0.96,6.35,59.44,5.87,0.83,5.04,14.4,31.45,21.41,5.02,6.34,7.38,1.44,1.29,1.38,1.42,1.28,1.3,2.259299
METROPOLITANA DE SAO PAULO,465,102,510512,23,384,39,1770,463,6220,8899,8894,8877,2,8389,8897,8883,1113,176,7592,8899,8899,8953,28911,-999999,-999999,26224,28,7121,858,1495,19433,465,2157,4627,9139,5520,1227,1744,2036,349,367,352,331,335,316,15228,13737,28965,3518800,20,35059,3515,35,3,GUARULHOS,RM SAO PAULO,GUARULHOS,3518800005000,SAO PAULO,REGIAO SUDESTE,3.25,91.28,59.65,8.72,3.35,8.48,10.5,40.99,16.9,19.6,7.91,2.46,4033.47,-999.99,-999.99,8.62,9.54,4.78,-999.99,5.78,12.88,-999.99,6.84,20.49,3.35,-999.99,4.2,24.68,53.65,-999.99,-999.99,9.63,-999.99,17.98,7.29,0.1,24.58,2.96,5.16,67.09,9.05,1.61,7.45,15.97,31.55,19.06,4.24,6.02,7.03,1.2,1.27,1.22,1.14,1.16,1.09,2.255471
METROPOLITANA DE SAO PAULO,466,100,515996,121,410,21,2051,482,6507,9586,9570,9321,1,9015,9591,9566,4655,7,4666,9705,9705,9715,29956,-999999,-999999,27099,17,7923,991,1467,19226,486,2115,5029,8859,5926,1196,1683,2112,392,393,398,353,327,355,15858,14108,29966,3518800,20,35059,3515,35,3,GUARULHOS,RM SAO PAULO,GUARULHOS,3518800005000,SAO PAULO,REGIAO SUDESTE,3.09,93.43,59.24,6.57,1.61,7.57,11.04,41.89,20.92,16.95,7.33,2.38,3736.36,-999.99,-999.99,7.94,8.31,5.37,-999.99,5.85,13.48,-999.99,6.28,20.15,-999.99,-999.99,1.74,21.89,57.22,-999.99,-999.99,8.91,2.76,19.28,8.58,0.06,26.44,3.31,4.9,64.16,8.68,1.62,7.06,16.78,29.56,19.78,3.99,5.62,7.05,1.31,1.31,1.33,1.18,1.09,1.18,3.625094
METROPOLITANA DE SAO PAULO,474,464,345098,81,1000,54,3270,254,9844,14496,14499,14456,9,14109,14494,14491,190,489,13801,14503,14503,14530,48763,-999999,-999999,42551,21,16634,329,3199,28607,552,2963,6956,14370,10778,2297,3192,3699,650,693,700,637,644,659,25401,23389,48790,3550308,20,35061,3515,35,3,SAO PAULO,RM SAO PAULO,SAO PAULO,3550308005160,SAO PAULO,REGIAO SUDESTE,3.36,89.45,58.16,10.55,-999.99,1.09,3.88,39,33.61,22.14,4.08,1.22,2080.94,-999.99,-999.99,6.52,6.74,4.3,-999.99,2.28,17.02,1.52,8.93,27.47,-999.99,1.09,1.75,29.22,53.59,-999.99,-999.99,9.46,3.11,20.44,6.03,0.04,34.09,0.67,6.56,58.63,7.2,1.13,6.07,14.26,29.45,22.09,4.71,6.54,7.58,1.33,1.42,1.43,1.31,1.32,1.35,2.234214
